=> using pytorch pre-trained teacher model 'conv4'
process data from /home/dvspanos/nikos/ca2d/artifacts/rded_sets/bench_tin_conv_el2nw10_ipc10
load data successfully
TRAIN Iter 116: loss = 0.003338,	Top-1 err = 95.350000,	Top-5 err = 83.000000,	train_time = 2.367652
TRAIN Iter 117: loss = 0.003455,	Top-1 err = 94.550000,	Top-5 err = 79.500000,	train_time = 2.392749
TRAIN Iter 118: loss = 0.003512,	Top-1 err = 94.350000,	Top-5 err = 81.100000,	train_time = 2.385664
TRAIN Iter 119: loss = 0.003429,	Top-1 err = 93.650000,	Top-5 err = 77.000000,	train_time = 2.396776
TRAIN Iter 120: loss = 0.003332,	Top-1 err = 94.550000,	Top-5 err = 81.400000,	train_time = 2.386590
TRAIN Iter 121: loss = 0.003353,	Top-1 err = 93.500000,	Top-5 err = 79.350000,	train_time = 2.346050
TRAIN Iter 122: loss = 0.003292,	Top-1 err = 94.000000,	Top-5 err = 80.350000,	train_time = 2.348787
TRAIN Iter 123: loss = 0.003229,	Top-1 err = 93.850000,	Top-5 err = 77.850000,	train_time = 2.380135
TRAIN Iter 124: loss = 0.003296,	Top-1 err = 94.850000,	Top-5 err = 81.850000,	train_time = 2.399420
TRAIN Iter 125: loss = 0.003356,	Top-1 err = 93.850000,	Top-5 err = 80.500000,	train_time = 2.417295
TRAIN Iter 126: loss = 0.003301,	Top-1 err = 94.400000,	Top-5 err = 79.950000,	train_time = 2.382533
TRAIN Iter 127: loss = 0.003222,	Top-1 err = 94.050000,	Top-5 err = 80.300000,	train_time = 2.415473
TRAIN Iter 128: loss = 0.003391,	Top-1 err = 93.800000,	Top-5 err = 80.100000,	train_time = 2.380302
TRAIN Iter 129: loss = 0.003286,	Top-1 err = 94.100000,	Top-5 err = 79.000000,	train_time = 2.397427
TRAIN Iter 130: loss = 0.003263,	Top-1 err = 93.900000,	Top-5 err = 82.750000,	train_time = 2.435777
TRAIN Iter 131: loss = 0.003307,	Top-1 err = 93.300000,	Top-5 err = 76.650000,	train_time = 2.378282
TRAIN Iter 132: loss = 0.003258,	Top-1 err = 92.450000,	Top-5 err = 78.000000,	train_time = 2.390690
TRAIN Iter 133: loss = 0.003141,	Top-1 err = 93.400000,	Top-5 err = 78.200000,	train_time = 2.375133
